date,experiment,model,epochs,learning_rate,weight_decay,momentum,batch,optimizer,training_sample,validation_sample,testing_sample,training_avg_loss,training_last_loss,training_avg_dice,training_last_dice,training_avg_iou,training_last_iou,training_avg_f1,training_avg_precision,training_avg_recall,validation_avg_loss,validation_last_loss,validation_avg_dice,validation_last_dice,validation_avg_iou,validation_last_iou,validation_avg_f1,validation_avg_precision,validation_avg_recall
2022-06-26,DiceLossTest_LR3_0,UnetDeep3,50,0.01,0.01,0.9,1,SGD,900,450,150,0.9558269956456289,0.9820661523607042,0.04417300425316355,0.017933847893285323,0.025562248572246496,0.009179829171422777,0.9839861494978269,0.9873216404676438,0.9839861490395334,0.9632192781607312,0.9806558418273926,0.03678072240983705,0.019344161431945395,0.020226140685657902,0.009833407943103036,0.986565654349327,0.9860127646207809,0.9865656543413798
2022-06-26,DiceLossTest_LR3_1,UnetDeep3,50,0.001,0.01,0.9,1,SGD,900,450,150,0.4800873153620296,0.3698567467265659,0.5199126846318133,0.6301432532917509,0.4109853227928324,0.504094426242981,0.9820544276330206,0.9962839105433887,0.9820544270846578,0.8041684493700663,0.6721144692103068,0.19583155063357288,0.32788553266999393,0.13581736763180927,0.23958739827107348,0.9818212876319886,0.9916788566907248,0.9818212876240412
2022-06-27,QuickTest_Performance_0,UnetDeep3,1,0.01,0.01,0.9,1,SGD,900,450,150,0.9362803084320492,0.9362803084320492,0.06371969070605196,0.06371969070605196,0.03547947343822165,0.03547947343822165,0.9928026891416973,0.9857646782530679,0.9928026891416973,0.9753611826896668,0.9753611826896668,0.024638818134414275,0.024638818134414275,0.012869958717950188,0.012869958717950188,0.992448448340098,0.9850036915143331,0.992448448340098
2022-06-27,3LayersUnet_Parameters_BCEDiceLoss_0,UnetDeep3,2,0.0001,0.001,0.9,1,SGD,900,450,150,0.8063716107275751,0.7646805610259374,0.023170532011501765,0.025146040910587746,0.011954290385313268,0.013011098213312127,0.9928026891416973,0.9857646782530679,0.9928026891416973,0.752241067091624,0.7354589633146922,0.02560816083549677,0.02605144381377613,0.013138166153566999,0.013390103637478508,0.992448448340098,0.9850036915143331,0.992448448340098
2022-06-27,3DUnet_64_0,UNet,3,0.0001,0.001,0.9,1,SGD,12,6,2,0.9253135869900385,0.9240796715021133,0.021159439336770447,0.021162226337764878,0.010804652715402577,0.010806097969179973,0.9939088291592069,0.9879335363705953,0.9939088291592069,0.9256427387396494,0.924233078956604,0.012272279416113937,0.012189777447929373,0.006211724608268317,0.006169439269797294,0.9953784942626953,0.9907995462417603,0.9953784942626953
2022-06-27,3DUnet_64_0,UNet,5,0.0001,0.001,0.9,1,SGD,12,6,2,0.9239490985870361,0.9211732049783071,0.021162193444615694,0.02116839764494216,0.010806075255823088,0.010809284633069183,0.9939088980356854,0.9879335363705953,0.9939088980356854,0.9241770207881927,0.9212222397327423,0.012193060258141486,0.012041491536365356,0.006171141432059812,0.006093492265790701,0.9953784942626953,0.9907995462417603,0.9953784942626953
2022-06-27,3DUnet_64_0,UNet,5,0.0001,0.001,0.9,1,SGD,60,30,10,0.7368603060642879,0.6553758313258489,0.01054326291435727,0.010661935686263913,0.005361204418381128,0.005422029010386562,0.9976153755187989,0.9952684740225474,0.9976153755187989,0.7171543622016906,0.6383229851722717,0.011422184964127762,0.009693022462064013,0.005761442103297061,0.004882925414979884,0.9967850303649903,0.9935952663421631,0.9967850303649903
2022-06-28,3LayersUnet_Test_plot_0,UnetDeep3,5,0.0001,0.001,0.9,1,SGD,60,30,10,0.9378488570451736,0.931024757027626,0.06215114428797582,0.06897524548112414,0.03235656810322931,0.03605465179765209,0.9772779166698455,0.9552243036031722,0.977277915875117,0.9996577703952789,0.9996451914310456,0.00034222936053993183,0.0003548148539266549,0.00017114644040702842,0.0001774416581611149,0.999986058473587,0.999972116947174,0.999986058473587
2022-06-28,3DUnet_QuickTest_0,UNet,5,0.0001,0.001,0.9,1,SGD,60,30,10,0.9940841217835743,0.99408391614755,0.010439786607029794,0.010440150709815925,0.00530814022760537,0.0053083268572021655,0.9976128768920898,0.9952684740225474,0.9976128768920898,0.9914930903911591,0.9914927124977112,0.01400304661874543,0.013994427798024844,0.007074353076313855,0.007069926505816208,0.9967810630798339,0.9935952663421631,0.9967810630798339
2022-06-28,3DUnet_QuickTest_0,UNet,5,0.01,0.001,0.9,1,SGD,60,30,10,0.9940576857328415,0.9940320839484532,0.01048643839689355,0.01053162054192987,0.0053320410476504435,0.005355224934807184,0.997613385518392,0.9952684740225474,0.997613385518392,0.9914258444309235,0.9913739383220672,0.012695375577216814,0.011806737836498845,0.006408043149591929,0.0059552779227184756,0.9967819595336914,0.9935952663421631,0.9967819595336914
2022-06-28,3DUnet_QuickTest_0,UNet,5,0.01,0.001,0.9,1,SGD,120,60,20,0.9960516036550204,0.9960263028740883,0.007289346370416052,0.007336053179922321,0.0037086563427846365,0.003732611513545145,0.9984349033236504,0.9968945602575939,0.998434903025627,0.9874788731336593,0.9874095112085343,0.009634088655418184,0.008789967934717424,0.004884081084206368,0.004451605155606687,0.9945130711793899,0.9892076671123504,0.9945130711793899
2022-06-29,QuickTest_0,UnetDeep3,5,0.01,0.001,0.9,1,SGD,120,60,20,0.06704968920132766,0.028749045473523437,0.30324731832433216,0.5549629616543219,0.20275862369264966,0.41624536219205766,0.9781152009963989,0.9569198444485665,0.9781151995062828,0.0331428405828774,0.020327295921742917,0.0003460980249792556,0.0003725063397951089,0.00017316385087269735,0.00018644520035877578,0.9998286098241806,0.9996573865413666,0.9998286098241806
2022-06-29,QuickTest_0,UnetDeep3,20,0.01,0.001,0.9,1,SGD,120,60,20,0.0760976808417278,0.040880557320391135,0.24513707546569397,0.4266975698982909,0.15379535849594958,0.2925858399508191,0.9781152009963989,0.9569198444485665,0.9781151995062828,0.028743506548926233,0.02871443619951606,0.0003049960725491019,0.0002494294931921104,0.00015257523273248808,0.00012478029507292376,0.9998286098241806,0.9996573865413666,0.9998286098241806
2022-06-29,QuickTest_EarlyStopping_0,UnetDeep3,20,0.01,0.001,0.9,1,SGD,120,60,20,0.04542097725517427,0.026590214343741536,0.13319549923816826,0.2258986423474325,0.0743801322913198,0.13305536888507302,0.9922552615404129,0.9847479725877444,0.9922552610437074,0.019614018676802517,0.036385416984558105,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-06-29,QuickTest_EarlyStopping_0,UnetDeep3,20,0.01,0.001,0.9,1,SGD,120,60,20,0.03739672294607209,0.014176832690524558,0.21231916072748236,0.4772077406821556,0.13243769106387077,0.3365631650234464,0.9922552615404128,0.9847479725877443,0.9922552610437075,0.032729338721505234,0.08106088154017925,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-06-29,QuickTest_EarlyStopping_0,UnetDeep3,20,0.01,0.001,0.9,1,SGD,120,60,20,0.034373607353093874,0.013085309154121205,0.25082211973579455,0.5200253068902638,0.16324982502183683,0.3788381543032132,0.9922552615404129,0.9847479725877444,0.9922552610437075,0.045007676380919286,0.14130389243364333,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-06-30,TestEarlyStopping_0,UnetDeep3,20,0.01,0.001,0.9,1,SGD,120,60,20,0.4330692705653962,0.24479573319355646,0.566930729417659,0.755204267341954,0.4612655919667467,0.6562589848666297,0.9787833505443164,0.9700009823555037,0.9787833458610943,0.9998655600207194,0.9999985963106155,0.00013443964457273693,1.403460298732284e-06,6.724513751506274e-05,7.017331899561441e-07,0.9997861874955041,0.9996573852641243,0.9997861879212515
2022-06-30,TestEarlyStopping_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,120,60,20,0.9314070673925536,0.9194133351246516,0.06859293285243828,0.08058666641445597,0.03601819316158331,0.04264227911814184,0.9781151061256727,0.9569198436680295,0.9781151046355566,0.9987626607928958,0.9989230215549469,0.001237336361009511,0.0010769798023829934,0.0006198366816274108,0.0005394168945713318,0.9998286098241805,0.9996573865413667,0.9998286098241805
2022-06-30,TestEarlyStopping_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,120,60,20,0.931407822952384,0.9194146479169528,0.06859217733570057,0.08058534995919521,0.036017774379065705,0.042641544008317094,0.9781151061256727,0.9569198436680295,0.9781151046355566,0.9987627301897322,0.9989229619503022,0.0012372681960446893,0.0010770383978524478,0.0006198025204347297,0.0005394463702032226,0.9998286098241805,0.9996573865413667,0.9998286098241805
2022-07-02,Test_Unet_0,UNet,20,0.0001,0.001,0.9,1,SGD,300,150,50,1.216369791616996,1.024019349416097,0.04351730072932938,0.06219012237112717,0.022664776871060895,0.03278217975570442,0.9861158041159314,0.9725990533828733,0.9861158039172494,1.2146287627220154,1.0487014770507812,0.011602975519803294,0.015769568007090128,0.00586596801365522,0.007994471736310516,0.9961391901969912,0.9923142862319946,0.9961391901969912
2022-07-02,Test_Unet_0,UNet,20,0.001,0.001,0.9,1,SGD,300,150,50,0.7869509510671099,0.37258003120621047,0.2748076449650439,0.6422992693372149,0.18442498916827707,0.4995912353868334,0.9861158041159314,0.9725990533828733,0.9861158039172494,0.9846011081337929,0.9275727689266204,0.05952134842593387,0.10359274970654496,0.03232776855163615,0.05711354957955336,0.9961391901969912,0.9923142862319946,0.9961391901969912
2022-07-03,Test_Sigmoid_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,300,150,50,1.0544906702571446,0.9419983534018198,0.09309195422502349,0.14152982683578255,0.05163191604083274,0.08157942217376937,0.9861158041159311,0.9725990533828737,0.9861158039172491,1.0908125662803652,1.0661945962905883,0.009007533415397728,0.008603084994101664,0.004548229945767769,0.004351983956257755,0.9961391901969914,0.9923142862319947,0.9961391901969914
2022-07-06,DebugDataAugmentation_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,9,4,1,0.8103487519990831,0.7334150671958923,0.0,0.0,0.0,0.0,,,,0.724520321403231,0.7233916521072388,0.0,0.0,0.0,0.0,,,
2022-07-06,DebugDataAugmentation_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,9,4,1,0.8104230472965847,0.7337662180264791,0.0,0.0,0.0,0.0,,,,0.7267459077494485,0.7235260605812073,0.0,0.0,0.0,0.0,,,
2022-07-06,DebugDataAugmentation_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,9,4,1,0.8104318101254722,0.7334475715955099,0.0,0.0,0.0,0.0,,,,0.7248512506484985,0.7296085357666016,0.0,0.0,0.0,0.0,,,
2022-07-06,DebugDataAugmentation_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,9,4,1,0.8107362006391796,0.7373759812778897,0.0,0.0,0.0,0.0,,,,0.7263830304145813,0.7369228601455688,0.0,0.0,0.0,0.0,,,
2022-07-06,DebugDataAugmentation_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,9,4,1,0.7939947920816917,0.7341524826155769,0.0,0.0,0.0,0.0,,,,0.7260048621230655,0.7221895456314087,0.0,0.0,0.0,0.0,,,
2022-07-06,DebugDataAugmentation_0,UnetDeep3,20,0.0001,0.001,0.9,1,SGD,9,4,1,0.78782729142242,0.7337213026152717,0.0,0.0,0.0,0.0,,,,0.7283791720867157,0.7395146489143372,0.0,0.0,0.0,0.0,,,
